Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,-0.039011322970018,-0.0287247370947401,0.0206674595785992,-0.0012852172247998599,-0.00043695930251544,0.029861276221058997,0.9754799999999999,0.00501082428097112,0.00032104863488041803,0.000526846669771107,0.00661372597422377,2392.2778,4090.9492,5959.3745,5291.6631,2944.8052,4827.1885,5239.3257,5138.4585,1961.3235,6546.3052,8134.4199,6310.5439,2660.9836,6695.5830000000005,8176.1577,6196.7847,0.8198560802595749,1.60019224878177,1.3649788077591003,1.1925445329276498,0.9036195670939459,1.38705646154071,1.5605362537396699,1.20596180741754,0.861737823676761,1.49362435516124,1.4627575307493899,1.19925317017259
0.1,-0.0508843931086922,-0.0535971531634335,0.007222590784288191,-0.00153709707783201,-0.00407909489689353,0.0124602636326912,0.984918333333333,0.0174986543234048,-0.00013512527838477098,0.0011046112766823699,0.0255825869401444,1756.5311,3237.1455,4656.2954,3975.7295,2168.999,3792.7266,4142.5649,3875.6143,1405.3807,5749.1978,8095.3257,4959.1035,1942.3068,5654.6221,8065.812,5067.7129,0.8000887089331921,1.77600846177597,1.73857648722201,1.24734429241225,0.895485336784388,1.4909121316574698,1.9470574860516998,1.3075895865076201,0.84778702285879,1.6334602967167198,1.8428169866368502,1.2774669394599298
0.2,0.0158078792313367,-0.109559833443578,0.000314449947602229,-0.0346197301822979,-0.0256967107371204,0.0505052259582256,1.1054059999999999,0.0344955515129121,-0.0104450232517264,-0.00558145930546363,0.0639279303712656,1611.2194,2950.0662,4321.811,3503.79,1940.9316,3502.7915,3771.8821,3475.5518,1329.2404,5452.9941,8090.8921,4589.0972,1858.5668,5468.9751,7948.9395,4729.917,0.8249903147889109,1.8484310962242099,1.87210687834336,1.3097523538796598,0.957564295413605,1.5613190508199,2.1074199270438503,1.36091109331186,0.8912773051012579,1.7048750735220501,1.9897634026936102,1.33533172359576
0.3,0.18227999981264004,-0.122112612626711,-0.00765177255646098,-0.049922909008468,-0.0285351558748232,0.0628906682631623,1.4375,0.0417705386809404,-0.0616295642080995,-0.0374458497967898,0.147385012522913,1544.9149,2871.554,4042.9768,3347.7463,1941.5681,3270.2646,3604.6013,3285.5649,1349.4535,5428.206999999999,8056.7773,4486.7554,1809.3782,5461.1401,7901.4126,4618.0029,0.8734807981980109,1.89033777529519,1.99278346093898,1.3402316059613,0.931915908589557,1.6699382979591297,2.19203510801597,1.40554304679844,0.902698353393784,1.78013803662716,2.09240928447747,1.3728873263798702
0.4,0.310887107598636,-0.112764789826145,-0.00253369497632597,-0.0357577870175974,-0.0190763303282238,0.0440284310713433,1.66188,0.0373488055068694,-0.149439752951433,-0.0870080216015219,0.266706714144276,1529.1725,2717.0249,4106.5693,3327.6194,1892.7834,3275.2993,3547.9646,3234.158,1405.2489,5589.3989,8041.9927,4527.2939,1960.2792,5577.4038,7861.2305,4548.5562,0.918960352739799,2.05717617825291,1.95832387389639,1.36052034676802,1.03565954773272,1.7028684370921499,2.21570150389888,1.40641125139835,0.9773099502362591,1.8800223076725302,2.08701268889764,1.38346579908319
0.5,0.39664969604974004,-0.0524035217187779,-0.0078145134942318,-0.0153986978538721,-0.0108123955060313,0.0426321520415446,1.8562,0.0276665340282416,-0.24109627302006897,-0.136888211438769,0.384373011251121,1584.7067,2637.1679999999997,4060.7781,3237.79,1915.9552,3330.6233,3525.1497,3260.7473,1443.4917,5447.4829,8025.0312,4441.085,2124.281,5462.7354,7775.4526,4452.0127,0.9108888730009159,2.06565637835739,1.97622992499886,1.37164084143814,1.10873208308837,1.64015408166994,2.2057084838127596,1.3653350874506598,1.00981047804464,1.85290523001366,2.09096920440581,1.3684879644443997
0.6,0.350869938267427,0.00939502781058869,-0.0105203977803587,0.0436711366486456,0.0166131408313284,0.0517187031029705,1.72585,0.00901453727706803,-0.300076823032919,-0.171248272683957,0.492952290355498,1474.2883,2619.0117,3996.1631,3193.2761,1841.0005,3266.7625,3503.176,3188.3528,1549.8502,5364.5454,7982.1167,4476.3228,2215.26,5543.5391,7712.8618,4310.8882,1.0512531368525402,2.04830906253683,1.9974451743473602,1.4017963557864601,1.2032913624955601,1.69695198227603,2.2016769354437202,1.35207377301533,1.1272722496740502,1.87263052240643,2.09956105489554,1.3769350644009
0.7,0.17822360305350401,0.11864126106376599,-0.0148569679554654,0.10180893521476099,0.0397587785870593,0.11355338002699099,1.21190666666667,-0.0179648715857066,-0.267375781022375,-0.163461447664623,0.6150364691267729,1474.6248,2762.5491,4043.5625,3315.5989,1887.5624,3278.3352,3532.9458,3077.3247,1644.6808,5357.1289,7992.1426,4406.5391,2297.0674,5540.5371,7605.4316,4344.4604,1.1153215380617498,1.9391977141691301,1.97651021840271,1.3290326221305,1.21694911913905,1.6900459416108502,2.15271674985787,1.41176535579752,1.1661353286004,1.81462182788999,2.06461348413029,1.3703989889640098
0.8,0.01646050370115,0.295710249979889,-0.00916270717180114,0.0777042163403305,0.0403653898275178,0.08971852414252801,0.666286666666667,-0.0496224931617916,-0.120799750047809,-0.10542636671543598,0.7942790389355842,1500.5607,2686.5183,3922.7632,3247.9907,1908.3551,3228.3833,3521.3037,3156.6077,1721.0123,5508.7515,7962.5352,4516.8369,2479.1292,5411.6807,7566.9883,4328.7397,1.1469128173222198,2.05051702048707,2.02982815786586,1.3906557367913601,1.29909218677383,1.6762819644123401,2.14891669241707,1.3713264717690399,1.22300250204803,1.8633994924497101,2.08937242514147,1.3809911042802
0.9,-0.05183140723765,0.450025522896944,-0.000930725622522942,0.0537266739115703,0.0256921363818602,0.0625635056626162,0.30001,-0.0762133701114781,0.067199507537413,-0.0226033557144825,0.9786122220543991,1506.3013,2645.1679999999997,3942.3904,3189.4673,1865.7328,3170.4797,3434.7693,3170.6509,1757.1848,5332.0073,7918.5391,4442.6074,2467.7097,5410.7847,7413.6357,4310.3438,1.1665559871720201,2.0157537441856204,2.0085629013301203,1.3928994976684699,1.3226490417062902,1.7066138918978102,2.15840863023901,1.3594507676641399,1.24460251443916,1.8611838180417202,2.0834857657845602,1.3761751326662999
1.0,-0.0498032942649078,0.5891993231873779,-0.00581138601122274,0.0295205218683992,0.0242761515365811,0.0483765038962358,0.101691,-0.0939355892768104,0.24194175443935897,0.059661367099728,1.13030089163142,1529.9064,2609.0142,3926.2361,3232.7109,1854.0466,3256.9563,3520.0586,3190.9236,1780.0795,5073.9302,7911.5854,4402.2461,2554.7253,5182.7241,7337.1509,4338.0581,1.16352183375401,1.9447691009117498,2.0150559463298703,1.3617815623413798,1.37791860247741,1.5912783662464198,2.08438316907565,1.3594992058098798,1.27072021811571,1.76802373357909,2.04971955770276,1.36064038407563
1.1,-0.04019797878973,0.6975146194998659,0.00271235829321216,0.0228713978432356,0.0141299754525701,0.0352052242710169,0.0853211666666667,-0.10711293468309199,0.376728751006615,0.132216364337613,1.2377555422229198,1516.5269,2738.0840000000003,3991.783,3248.1875,1849.5131,3266.1859999999997,3472.9597,3144.5415,1781.7209,5088.3916,7880.2217,4385.9263,2558.9485,5097.751,7229.7646,4199.4814,1.1748693016919098,1.8583767335114598,1.9741107419917399,1.3502688191491399,1.38357954858498,1.5607656759290502,2.08173005865861,1.33548289949425,1.27922442513844,1.7095712047202598,2.02792040032517,1.3428758593217
