Stop,Start
3.1333,3.6167
10.967,11.65
13,13.967
15.5,16.517
21.883,24.133
24.55,25.117
26.483,27.15
40.6,41.467
44.7,45.217
46.6,47.483
51.5,52.017
55.533,56.083
70.633,71.167
84.283,84.767
110.73,111.42
137.35,137.87
140.47,141.07
295.5,296.22
